,gene_id,gene_name
481026,Xelaev18038231m.g,pou5f3.2.L
481036,Xelaev18038233m.g,pou5f3.1.L
481046,Xelaev18038234m.g,npdc1.1.L
481064,Xelaev18038235m.g,entpd2.L
481082,Xelaev18038236m.g,Xelaev18038236m.g
481094,Xelaev18038237m.g,Xetrov90029799m.L
481100,Xelaev18038238m.g,uap1l1.L
481118,Xelaev18038239m.g,man1b1.L
481144,Xelaev18038240m.g,klhl9.L
481152,Xelaev18038241m.g,tesk1.L
481168,Xelaev18038242m.g,Xelaev18038242m.g
481186,Xelaev18038243m.g,Xelaev18038243m.g
481200,Xelaev18038244m.g,Xelaev18038244m.g
481218,Xelaev18038245m.g,Xelaev18038245m.g
481226,Xelaev18038246m.g,Xelaev18038246m.g
481235,Xelaev18038247m.g,Xelaev18038247m.g
481240,Xelaev18038248m.g,Xelaev18038248m.g
481258,Xelaev18038249m.g,Xelaev18038249m.g
481276,Xelaev18038250m.g,Xelaev18038250m.g
481280,Xelaev18038251m.g,Xelaev18038251m.g
481300,Xelaev18038252m.g,Xelaev18038252m.g
481307,Xelaev18038253m.g,Xelaev18038253m.g
481313,Xelaev18038254m.g,LOC100497161.L
481320,Xelaev18038255m.g,Xelaev18038255m.g
481326,Xelaev18038256m.g,LOC100492889.L
481330,Xelaev18038257m.g,Xelaev18038257m.g
481337,Xelaev18038258m.g,Xelaev18038258m.g
481340,Xelaev18038259m.g,Xelaev18038259m.g
481346,Xelaev18038260m.g,LOC101735093-like.L
481362,Xelaev18038261m.g,nelfb.L
481388,Xelaev18038262m.g,Xelaev18038262m.g
481393,Xelaev18038263m.g,Xelaev18038263m.g
481395,Xelaev18038264m.g,glul.L
481407,Xelaev18038265m.g,arrdc1.L
481423,Xelaev18038266m.g,Xelaev18038266m.g
481424,Xelaev18038267m.g,Xelaev18038267m.g
481426,Xelaev18038268m.g,ehmt1.L
481480,Xelaev18038269m.g,Xetrov90028347m.L
481522,Xelaev18038270m.g,Xetrov90028350m.L
481658,Xelaev18038271m.g,zbtb43.L
481662,Xelaev18038272m.g,zbtb34.L
481665,Xelaev18038273m.g,ralgps1.L
481707,Xelaev18038274m.g,Xelaev18038274m.g
481710,Xelaev18038275m.g,angptl2.L
481719,Xelaev18038277m.g,LOC100495391.L
481720,Xelaev18038278m.g,LOC100145155.L
481723,Xelaev18038279m.g,LOC100494832.L
481727,Xelaev18038280m.g,Xelaev18038280m.g
481728,Xelaev18038281m.g,LOC101733314.L
481730,Xelaev18038282m.g,adamts13.L
481762,Xelaev18038283m.g,slc2a6.L
481784,Xelaev18038284m.g,LOC100485511-like.L
481789,Xelaev18038285m.g,Xetrov90023438m.L
481791,Xelaev18038286m.g,tmem8c.L
481801,Xelaev18038287m.g,adamtsl2.L
481819,Xelaev18038288m.g,fam163b.L
481824,Xelaev18038289m.g,dbh.L
481848,Xelaev18038290m.g,sardh.L
481890,Xelaev18038291m.g,rexo4.L
481907,Xelaev18038292m.g,stkld1.L
481945,Xelaev18038293m.g,surf4.2.L
481957,Xelaev18038294m.g,LOC100491749.L
481960,Xelaev18038295m.g,Xelaev18038295m.g
481963,Xelaev18038296m.g,kcnt1.L
481988,Xelaev18038297m.g,LOC101732308.L
482002,Xelaev18038298m.g,Xelaev18038298m.g
482004,Xelaev18038299m.g,camsap1.L
482036,Xelaev18038300m.g,ubac1.L
482056,Xelaev18038301m.g,Xetrov90022642m.L
482060,Xelaev18038302m.g,nacc2.L
482071,Xelaev18038303m.g,c9orf69.L
482074,Xelaev18038304m.g,Xelaev18038304m.g
482076,Xelaev18038305m.g,lhx3.L
482088,Xelaev18038306m.g,qsox2.L
482100,Xelaev18038307m.g,LOC100489157-like.L
482155,Xelaev18038308m.g,gpsm1.L
482185,Xelaev18038309m.g,card9.L
482209,Xelaev18038310m.g,Xelaev18038310m.g
482214,Xelaev18038311m.g,snapc4.L
482255,Xelaev18038312m.g,sdccag3.L
482271,Xelaev18038313m.g,pmpca.L
482297,Xelaev18038314m.g,inpp5e-like.L
482317,Xelaev18038315m.g,sec16a.L
482378,Xelaev18038316m.g,notch1.L
482412,Xelaev18038317m.g,egfl7.L
482419,Xelaev18038318m.g,Xelaev18038318m.g
482421,Xelaev18038319m.g,agpat2.L
482433,Xelaev18038320m.g,fam69b.L
482443,Xelaev18038321m.g,Xelaev18038321m.g
482444,Xelaev18038322m.g,mrps2.L
482450,Xelaev18038323m.g,ppp1r26.L
482457,Xelaev18038325m.g,Xelaev18038325m.g
482469,Xelaev18038326m.g,Xelaev18038326m.g
482471,Xelaev18038327m.g,olfm1.L
482483,Xelaev18038328m.g,Xelaev18038328m.g
482486,Xelaev18038329m.g,col5a1.L
482556,Xelaev18038330m.g,Xelaev18038330m.g
482558,Xelaev18038331m.g,rxra.L
482580,Xelaev18038332m.g,Xelaev18038332m.g
482582,Xelaev18038333m.g,Xelaev18038333m.g
482584,Xelaev18038334m.g,Xelaev18038334m.g
482586,Xelaev18038335m.g,LOC101733845.L
482593,Xelaev18038336m.g,wdr5.L
482620,Xelaev18038337m.g,Xelaev18038337m.g
482624,Xelaev18038338m.g,brd3.L
482634,Xelaev18038339m.g,vav2.L
482688,Xelaev18038340m.g,Xetrov90027788m.L
482689,Xelaev18038341m.g,loc100288842.L
482690,Xelaev18038342m.g,psmd5.L
482700,Xelaev18038343m.g,LOC100487399.L
482712,Xelaev18038344m.g,phf19.L
482726,Xelaev18038345m.g,traf1.L
482746,Xelaev18038346m.g,Xetrov90009883m.L
482753,Xelaev18038347m.g,Xelaev18038347m.g
482775,Xelaev18038348m.g,Xelaev18038348m.g
482796,Xelaev18038349m.g,fbxw2.L
482807,Xelaev18038350m.g,slc2a8.L
482827,Xelaev18038351m.g,garnl3.L
482883,Xelaev18038352m.g,Xelaev18038352m.g
482887,Xelaev18038353m.g,Xelaev18038353m.g
482888,Xelaev18038354m.g,Xelaev18038354m.g
482890,Xelaev18038355m.g,dab2ip-like.L
482917,Xelaev18038356m.g,Xelaev18038356m.g
482919,Xelaev18038357m.g,Xelaev18038357m.g
482921,Xelaev18038358m.g,Xelaev18038358m.g
482926,Xelaev18038359m.g,ttll11.L
482944,Xelaev18038360m.g,Xelaev18038360m.g
482947,Xelaev18038362m.g,LOC100488020.L
482955,Xelaev18038363m.g,stom.L
482969,Xelaev18038364m.g,gsn.L
483002,Xelaev18038365m.g,rab14.L
483018,Xelaev18038366m.g,cntrl.L
483104,Xelaev18038367m.g,Xelaev18038367m.g
483106,Xelaev18038368m.g,surf2.L
483118,Xelaev18038369m.g,surf1.L
483136,Xelaev18038370m.g,Xetrov90026033m.L
483164,Xelaev18038372m.g,rpl7a.L
483180,Xelaev18038373m.g,med22.L
483189,Xelaev18038374m.g,LOC100497191.L
483194,Xelaev18038375m.g,Xelaev18038375m.g
483195,Xelaev18038376m.g,surf6.L
483204,Xelaev18038377m.g,LOC549858.L
483219,Xelaev18038378m.g,abo.L
483221,Xelaev18038379m.g,loc100497509.L
483224,Xelaev18038380m.g,LOC101734865-like.1.L
483231,Xelaev18038381m.g,LOC100492907.L
483239,Xelaev18038382m.g,LOC100492744.L
483251,Xelaev18038383m.g,LOC101734284-like.L
483260,Xelaev18038384m.g,Xelaev18038384m.g
483262,Xelaev18038385m.g,LOC100491408.L
483270,Xelaev18038386m.g,LOC101734172.L
483284,Xelaev18038387m.g,Xelaev18038387m.g
483290,Xelaev18038388m.g,Xelaev18038388m.g
483304,Xelaev18038389m.g,Xelaev18038389m.g
483314,Xelaev18038390m.g,Xelaev18038390m.g
483315,Xelaev18038391m.g,ralgds.L
483332,Xelaev18038392m.g,cel-like.2.L
483354,Xelaev18038393m.g,cel-like.1.L
483376,Xelaev18038394m.g,gfi1b.L
483392,Xelaev18038395m.g,Xelaev18038395m.g
483393,Xelaev18038396m.g,tsc1.L
483436,Xelaev18038397m.g,c9orf9.L
483443,Xelaev18038398m.g,ak8.L
483471,Xelaev18038399m.g,gtf3c4.L
483481,Xelaev18038400m.g,ddx31.L
483505,Xelaev18038401m.g,Xelaev18038401m.g
483512,Xelaev18038402m.g,Xelaev18038402m.g
483514,Xelaev18038403m.g,barhl1.L
483520,Xelaev18038404m.g,Xelaev18038404m.g
483524,Xelaev18038405m.g,Xelaev18038405m.g
483526,Xelaev18038406m.g,Xelaev18038406m.g
483528,Xelaev18038407m.g,setx.L
483578,Xelaev18038408m.g,ntng2.L
483609,Xelaev18038409m.g,med27.L
483614,Xelaev18038410m.g,Xelaev18038410m.g
483616,Xelaev18038411m.g,Xelaev18038411m.g
483618,Xelaev18038412m.g,rapgef1.L
483630,Xelaev18038413m.g,Xelaev18038413m.g
483632,Xelaev18038414m.g,LOC100490260.L
483637,Xelaev18038415m.g,Xelaev18038415m.g
483651,Xelaev18038416m.g,aif1l.L
483655,Xelaev18038417m.g,zbtb26.L
483656,Xelaev18038418m.g,rabgap1.L
483702,Xelaev18038419m.g,gpr21.L
483703,Xelaev18038420m.g,Xelaev18038420m.g
483716,Xelaev18038421m.g,crb2.L
483727,Xelaev18038422m.g,dennd1a.L
483729,Xelaev18038423m.g,lhx2.L
483739,Xelaev18038424m.g,Xelaev18038424m.g
483741,Xelaev18038426m.g,nek6.L
483760,Xelaev18038427m.g,Xelaev18038427m.g
483762,Xelaev18038428m.g,psmb7.L
483778,Xelaev18038429m.g,kif14.L
483836,Xelaev18038430m.g,adgrd2.L
483860,Xelaev18038431m.g,nr5a1.L
483874,Xelaev18038432m.g,Xelaev18038432m.g
483875,Xelaev18038433m.g,Xelaev18038433m.g
483881,Xelaev18038434m.g,nr6a1.L
483899,Xelaev18038435m.g,Xelaev18038435m.g
483901,Xelaev18038436m.g,Xelaev18038436m.g
483903,Xelaev18038437m.g,Xetrov90027248m.L
483909,Xelaev18038438m.g,Xelaev18038438m.g
483911,Xelaev18038439m.g,olfml2a.L
483927,Xelaev18038440m.g,Xelaev18038440m.g
483929,Xelaev18038441m.g,Xelaev18038441m.g
483931,Xelaev18038442m.g,wdr38.L
483949,Xelaev18038443m.g,rpl35.L
483957,Xelaev18038444m.g,arpc5l.L
483965,Xelaev18038445m.g,golga1.L
484012,Xelaev18038446m.g,rabepk.L
484027,Xelaev18038448m.g,Xelaev18038448m.g
484036,Xelaev18038449m.g,Xelaev18038449m.g
484037,Xelaev18038450m.g,Xelaev18038450m.g
484039,Xelaev18038451m.g,hspa5.L
484056,Xelaev18038452m.g,scai.L
484078,Xelaev18038453m.g,Xelaev18038453m.g
484080,Xelaev18038454m.g,gapvd1.L
484131,Xelaev18038455m.g,mapkap1.L
484154,Xelaev18038457m.g,Xelaev18038457m.g
484156,Xelaev18038458m.g,pbx3.L
484174,Xelaev18038459m.g,Xelaev18038459m.g
484176,Xelaev18038460m.g,mvb12b.L
484188,Xelaev18038461m.g,Xelaev18038461m.g
484191,Xelaev18038462m.g,lmx1b.1.L
484207,Xelaev18038463m.g,bicd2.L
484224,Xelaev18038465m.g,myh1-3-2.L
484302,Xelaev18038466m.g,myh1-3-1.L
484380,Xelaev18038467m.g,tktl2.L
484408,Xelaev18038468m.g,Xelaev18038468m.g
484410,Xelaev18038469m.g,Xelaev18038469m.g
484412,Xelaev18038470m.g,Xelaev18038470m.g
484414,Xelaev18038471m.g,Xelaev18038471m.g
484416,Xelaev18038472m.g,Xelaev18038472m.g
484417,Xelaev18038473m.g,tnc.L
484464,Xelaev18038474m.g,tnfsf15.L
484472,Xelaev18038475m.g,Xetrov90001827m.L
484474,Xelaev18038476m.g,anapc13.1.L
484479,Xelaev18038477m.g,mrrf.L
484492,Xelaev18038478m.g,rbm18.L
484503,Xelaev18038479m.g,lhx6.L
484523,Xelaev18038481m.g,ndufa8.L
484531,Xelaev18038482m.g,Xelaev18038482m.g
484533,Xelaev18038483m.g,Xelaev18038483m.g
484543,Xelaev18038484m.g,Xelaev18038484m.g
484545,Xelaev18038485m.g,Xelaev18038485m.g
484560,Xelaev18038486m.g,hsf3.L
484573,Xelaev18038487m.g,Xelaev18038487m.g
484576,Xelaev18038488m.g,Xelaev18038488m.g
484580,Xelaev18038489m.g,Xetrov90020170m.L
484583,Xelaev18038490m.g,mid2.L
484601,Xelaev18038491m.g,Xelaev18038491m.g
484602,Xelaev18038492m.g,clcn5.L
484628,Xelaev18038494m.g,LOC100486478.L
484631,Xelaev18038495m.g,LOC100486333-like.L
484638,Xelaev18038497m.g,tsc22d3.L
484645,Xelaev18038498m.g,Xelaev18038498m.g
484646,Xelaev18038499m.g,ercc6l.L
484650,Xelaev18038501m.g,pin4.L
484654,Xelaev18038502m.g,nhsl2.L
484670,Xelaev18038503m.g,Xelaev18038503m.g
484672,Xelaev18038504m.g,nhsl2-like.1.L
484674,Xelaev18038505m.g,rps4x.L
484679,Xelaev18038506m.g,bmp15.L
484683,Xelaev18038507m.g,tnfsf10l.L
484693,Xelaev18038508m.g,ccnb3.L
484716,Xelaev18038509m.g,Xetrov90028147m.L
484727,Xelaev18038510m.g,LOC100496859-like.L
484785,Xelaev18038511m.g,Xelaev18038511m.g
484786,Xelaev18038512m.g,LOC100124783.L
484793,Xelaev18038513m.g,Xelaev18038513m.g
484797,Xelaev18038515m.g,znf534.L
484805,Xelaev18038516m.g,Xelaev18038516m.g
484807,Xelaev18038517m.g,klf8.L
484820,Xelaev18038518m.g,Xelaev18038518m.g
484830,Xelaev18038519m.g,Xelaev18038519m.g
484833,Xelaev18038520m.g,LOC100495652-like.L
484849,Xelaev18038521m.g,shroom4.L
484869,Xelaev18038522m.g,cited1.L
484872,Xelaev18038524m.g,hdac8.L
484894,Xelaev18038525m.g,Xetrov90020135m.L
484962,Xelaev18038526m.g,cldn2.L
484964,Xelaev18038527m.g,frmpd3.L
484995,Xelaev18038528m.g,prps1.L
485009,Xelaev18038529m.g,slc25a53.L
485012,Xelaev18038530m.g,Xelaev18038530m.g
485013,Xelaev18038531m.g,rab9b.L
485016,Xelaev18038532m.g,Xelaev18038532m.g
485020,Xelaev18038533m.g,plp1.L
485034,Xelaev18038534m.g,Xelaev18038534m.g
485035,Xelaev18038536m.g,rpl36a.L
485040,Xelaev18038537m.g,btk.L
485077,Xelaev18038538m.g,timm8a.L
485081,Xelaev18038539m.g,MGC108429.L
485095,Xelaev18038541m.g,taf7.L
485120,Xelaev18038542m.g,drp2.L
485165,Xelaev18038543m.g,Xelaev18038543m.g
485168,Xelaev18038544m.g,rab33a.L
485173,Xelaev18038545m.g,mars2.L
485179,Xelaev18038546m.g,aifm1.L
485215,Xelaev18038547m.g,LOC100488687.L
485231,Xelaev18038548m.g,faah2.L
485253,Xelaev18038549m.g,arhgap36.L
485276,Xelaev18038550m.g,brcc3.L
485292,Xelaev18038551m.g,rbmx2.L
485302,Xelaev18038552m.g,dkc1.L
485334,Xelaev18038553m.g,mtcp1.L
485339,Xelaev18038554m.g,cenpi.L
485376,Xelaev18038555m.g,pdzd11.L
485388,Xelaev18038556m.g,gabra3-like.L
485408,Xelaev18038557m.g,Xelaev18038557m.g
485409,Xelaev18038558m.g,LOC100496398-like.L
485419,Xelaev18038559m.g,nup62.L
485444,Xelaev18038561m.g,pih1d3.L
485457,Xelaev18038562m.g,cnga2.L
485471,Xelaev18038563m.g,prrg3.L
485478,Xelaev18038564m.g,Xelaev18038564m.g
485479,Xelaev18038565m.g,trmt12.L
485494,Xelaev18038567m.g,cstf2.L
485523,Xelaev18038568m.g,nox1.L
485553,Xelaev18038569m.g,arl13a.L
485573,Xelaev18038571m.g,tmem35.L
485577,Xelaev18038572m.g,nt5dc2.L
485605,Xelaev18038573m.g,Xelaev18038573m.g
485607,Xelaev18038574m.g,Xelaev18038574m.g
485609,Xelaev18038575m.g,Xelaev18038575m.g
485611,Xelaev18038576m.g,LOC101730771-like.L
485623,Xelaev18038577m.g,renbp.L
485643,Xelaev18038578m.g,nudt16.L
485649,Xelaev18038579m.g,naa10.L
485665,Xelaev18038580m.g,arhgap4.L
485711,Xelaev18038581m.g,cav3.2.L
485715,Xelaev18038582m.g,loc100496423.L
485721,Xelaev18038583m.g,Xelaev18038583m.g
485722,Xelaev18038584m.g,Xelaev18038584m.g
485723,Xelaev18038586m.g,pappa.L
485767,Xelaev18038587m.g,Xelaev18038587m.g
485770,Xelaev18038588m.g,Xelaev18038588m.g
485772,Xelaev18038589m.g,Xelaev18038589m.g
485774,Xelaev18038592m.g,trim32.L
485777,Xelaev18038593m.g,Xelaev18038593m.g
485779,Xelaev18038595m.g,astn2.L
485782,Xelaev18038596m.g,Xelaev18038596m.g
485785,Xelaev18038598m.g,Xelaev18038598m.g
485786,Xelaev18038599m.g,Xetrov90020058m.L
485790,Xelaev18038601m.g,Xelaev18038601m.g
485791,Xelaev18038602m.g,Xelaev18038602m.g
485793,Xelaev18038603m.g,Xelaev18038603m.g
485795,Xelaev18038605m.g,Xelaev18038605m.g
485796,Xelaev18038607m.g,Xelaev18038607m.g
485797,Xelaev18038608m.g,brinp1.L
485812,Xelaev18038609m.g,Xelaev18038609m.g
485818,Xelaev18038610m.g,cdk5rap2.L
485860,Xelaev18038611m.g,Xelaev18038611m.g
485862,Xelaev18038615m.g,ssr4.L
485874,Xelaev18038616m.g,Xetrov90016212m.L
485877,Xelaev18038617m.g,Xelaev18038617m.g
485879,Xelaev18038618m.g,Xelaev18038618m.g
485887,Xelaev18038619m.g,Xelaev18038619m.g
485893,Xelaev18038620m.g,Xelaev18038620m.g
485895,Xelaev18038621m.g,Xelaev18038621m.g
485900,Xelaev18038622m.g,Xelaev18038622m.g
485902,Xelaev18038623m.g,efnb1.L
485912,Xelaev18038624m.g,Xelaev18038624m.g
485918,Xelaev18038625m.g,eda.L
485934,Xelaev18038626m.g,lrrc32.2.L
485938,Xelaev18038627m.g,wnt11b.L
485948,Xelaev18038628m.g,LOC100145115.L
485960,Xelaev18038629m.g,rab6a.L
485976,Xelaev18038630m.g,Xelaev18038630m.g
485984,Xelaev18038631m.g,arr3.L
486017,Xelaev18038632m.g,LOC100496685.L
486063,Xelaev18038634m.g,p2ry4.L
486067,Xelaev18038635m.g,Xelaev18038635m.g
486069,Xelaev18038636m.g,dgat2l6.L
486085,Xelaev18038637m.g,igbp1.L
486099,Xelaev18038639m.g,acrc.L
486123,Xelaev18038640m.g,gdpd2.L
486125,Xelaev18038641m.g,Xelaev18038641m.g
486127,Xelaev18038642m.g,Xelaev18038642m.g
486131,Xelaev18038643m.g,Xelaev18038643m.g
486139,Xelaev18038644m.g,Xelaev18038644m.g
486140,Xelaev18038645m.g,ogt.L
486184,Xelaev18038646m.g,Xelaev18038646m.g
486186,Xelaev18038647m.g,Xelaev18038647m.g
486188,Xelaev18038648m.g,taf1.L
486268,Xelaev18038649m.g,rhog-like.1.L
486271,Xelaev18038650m.g,LOC100496216.L
486294,Xelaev18038651m.g,Xelaev18038651m.g
486296,Xelaev18038652m.g,loc100496061.L
486302,Xelaev18038653m.g,itgb1bp2.L
486324,Xelaev18038654m.g,LOC100495907-like.L
486337,Xelaev18038655m.g,nono.L
486358,Xelaev18038656m.g,zmym3.L
486406,Xelaev18038657m.g,mgc69466.L
486409,Xelaev18038658m.g,gjb1.L
486412,Xelaev18038659m.g,Xelaev18038659m.g
486413,Xelaev18038660m.g,Xelaev18038660m.g
486416,Xelaev18038661m.g,loc100144286.L
486433,Xelaev18038662m.g,med12.L
486521,Xelaev18038663m.g,loc100493164.L
486540,Xelaev18038664m.g,nlgn3.L
486551,Xelaev18038665m.g,Xelaev18038665m.g
486553,Xelaev18038666m.g,il2rg.L
486571,Xelaev18038667m.g,foxo4.L
486576,Xelaev18038668m.g,Xetrov90023896m.L
486582,Xelaev18038669m.g,Xelaev18038669m.g
486593,Xelaev18038670m.g,gdpd2.L
486624,Xelaev18038671m.g,Xelaev18038671m.g
486625,Xelaev18038672m.g,dlg3-like.2.L
486635,Xelaev18038673m.g,dlg3.L
486677,Xelaev18038674m.g,tex11.L
486736,Xelaev18038675m.g,LOC100494977.L
486739,Xelaev18038676m.g,slc7a3.L
486763,Xelaev18038677m.g,Xetrov90020324m.L
486766,Xelaev18038678m.g,LOC100495123.L
486783,Xelaev18038679m.g,LOC100495263.L
486791,Xelaev18038680m.g,LOC100492545-like.L
486806,Xelaev18038681m.g,snx12.L
486816,Xelaev18038682m.g,Xetrov90020171m.L
486826,Xelaev18038684m.g,Xelaev18038684m.g
486828,Xelaev18038685m.g,Xelaev18038685m.g
486829,Xelaev18038686m.g,fgf16.L
486835,Xelaev18038687m.g,atrx.L
486905,Xelaev18038688m.g,magt1.L
486925,Xelaev18038689m.g,cox7b.L
486931,Xelaev18038690m.g,atp7a.L
486976,Xelaev18038692m.g,Xelaev18038692m.g
486978,Xelaev18038693m.g,Xelaev18038693m.g
486984,Xelaev18038694m.g,Xelaev18038694m.g
486996,Xelaev18038695m.g,Xetrov90029963m.L
486998,Xelaev18038696m.g,Xelaev18038696m.g
487004,Xelaev18038697m.g,Xelaev18038697m.g
487016,Xelaev18038698m.g,Xelaev18038698m.g
487020,Xelaev18038699m.g,Xelaev18038699m.g
487028,Xelaev18038701m.g,Xelaev18038701m.g
487029,Xelaev18038702m.g,Xelaev18038702m.g
487035,Xelaev18038703m.g,Xelaev18038703m.g
487044,Xelaev18038704m.g,Xelaev18038704m.g
487056,Xelaev18038705m.g,Xelaev18038705m.g
487064,Xelaev18038706m.g,Xelaev18038706m.g
487066,Xelaev18038707m.g,Xelaev18038707m.g
487070,Xelaev18038708m.g,Xelaev18038708m.g
487081,Xelaev18038709m.g,LOC100490918-like.L
487093,Xelaev18038710m.g,Xelaev18038710m.g
487105,Xelaev18038711m.g,Xelaev18038711m.g
487109,Xelaev18038712m.g,zbtb33.L
487112,Xelaev18038713m.g,tmem255a.L
487130,Xelaev18038714m.g,atp1b4.L
487148,Xelaev18038715m.g,lamp2.L
487166,Xelaev18038716m.g,Xelaev18038716m.g
487172,Xelaev18038717m.g,cul4b.L
487212,Xelaev18038718m.g,mcts1.L
487224,Xelaev18038719m.g,c1galt1c1.L
487227,Xelaev18038720m.g,Xelaev18038720m.g
487229,Xelaev18038721m.g,las1l.L
487255,Xelaev18038722m.g,Xelaev18038722m.g
487257,Xelaev18038723m.g,zc3h12b.L
487268,Xelaev18038724m.g,Xelaev18038724m.g
487274,Xelaev18038725m.g,Xelaev18038725m.g
487284,Xelaev18038726m.g,zc4h2.L
487294,Xelaev18038727m.g,Xelaev18038727m.g
487296,Xelaev18038728m.g,Xelaev18038728m.g
487298,Xelaev18038729m.g,Xelaev18038729m.g
487300,Xelaev18038730m.g,Xelaev18038730m.g
487302,Xelaev18038731m.g,Xelaev18038731m.g
487304,Xelaev18038732m.g,Xelaev18038732m.g
487306,Xelaev18038733m.g,Xelaev18038733m.g
487308,Xelaev18038734m.g,Xetrov90020377m.L
487311,Xelaev18038735m.g,c8orf48.L
487323,Xelaev18038736m.g,LOC100489393.L
487327,Xelaev18038737m.g,mtmr8-like.L
487355,Xelaev18038738m.g,asb12.2.L
487360,Xelaev18038739m.g,asb12.L
487365,Xelaev18038740m.g,amer1.L
487368,Xelaev18038741m.g,arhgef9.L
487395,Xelaev18038742m.g,kdrl.L
487455,Xelaev18038743m.g,cdx4.L
487461,Xelaev18038744m.g,LOC101732617-like.L
487473,Xelaev18038745m.g,Xelaev18038745m.g
487475,Xelaev18038746m.g,LOC105948070.L
487493,Xelaev18038747m.g,loc100494793.L
487512,Xelaev18038748m.g,Xelaev18038748m.g
487520,Xelaev18038749m.g,usp46.L
487538,Xelaev18038750m.g,gpr12.L
487541,Xelaev18038751m.g,Xelaev18038751m.g
487543,Xelaev18038752m.g,Xelaev18038752m.g
487544,Xelaev18038753m.g,LOC100125044.L
487561,Xelaev18038754m.g,slc16a2.L
487573,Xelaev18038755m.g,rlim.L
487580,Xelaev18038756m.g,Xelaev18038756m.g
487587,Xelaev18038757m.g,zdhhc15.L
487604,Xelaev18038758m.g,Xelaev18038758m.g
487612,Xelaev18038759m.g,uprt.L
487626,Xelaev18038760m.g,endog.L
487632,Xelaev18038761m.g,Xelaev18038761m.g
487640,Xelaev18038762m.g,abcb7.L
487672,Xelaev18038764m.g,kiaa2022.L
487678,Xelaev18038765m.g,Xelaev18038765m.g
487679,Xelaev18038766m.g,Xelaev18038766m.g
487681,Xelaev18038767m.g,LOC100485044.L
487689,Xelaev18038768m.g,Xetrov90020410m.L
487691,Xelaev18038770m.g,Xelaev18038770m.g
487698,Xelaev18038771m.g,gria3.L
487713,Xelaev18038772m.g,thoc2.L
487790,Xelaev18038773m.g,xiap.L
487797,Xelaev18038774m.g,stag2.L
487866,Xelaev18038775m.g,sh2d1a.L
487873,Xelaev18038776m.g,tenm1.L
487935,Xelaev18038777m.g,Xetrov90013173m.L
487946,Xelaev18038778m.g,Xelaev18038778m.g
487952,Xelaev18038779m.g,Xelaev18038779m.g
487953,Xelaev18038780m.g,Xelaev18038780m.g
487954,Xelaev18038781m.g,smarca1.L
488002,Xelaev18038782m.g,Xelaev18038782m.g
488010,Xelaev18038783m.g,gab3.L
488030,Xelaev18038784m.g,picalm.1.L
488070,Xelaev18038785m.g,Xelaev18038785m.g
488071,Xelaev18038786m.g,vbp1.L
488083,Xelaev18038787m.g,rab39b.L
488087,Xelaev18038788m.g,LOC101735153.L
488120,Xelaev18038789m.g,col4a6.L
488215,Xelaev18038790m.g,col4a5.L
488321,Xelaev18038791m.g,irs4.L
488325,Xelaev18038792m.g,gucy2f.L
488362,Xelaev18038793m.g,Xelaev18038793m.g
488365,Xelaev18038794m.g,LOC100492639-like.L
488368,Xelaev18038795m.g,kcne5.L
488371,Xelaev18038796m.g,acsl4.L
488401,Xelaev18038797m.g,Xelaev18038797m.g
488403,Xelaev18038798m.g,tmem164.L
488415,Xelaev18038799m.g,Xelaev18038799m.g
488417,Xelaev18038800m.g,Xelaev18038800m.g
488419,Xelaev18038801m.g,ammecr1.L
488431,Xelaev18038803m.g,chrdl1.L
488445,Xelaev18038804m.g,pak3.L
488474,Xelaev18038805m.g,capn6.L
488500,Xelaev18038806m.g,dcx.L
488512,Xelaev18038807m.g,Xetrov90020447m.L
488514,Xelaev18038808m.g,Xetrov90020448m.L
488516,Xelaev18038809m.g,Xelaev18038809m.g
488517,Xelaev18038810m.g,otud4-like.2.L
488568,Xelaev18038811m.g,trpc5.L
488588,Xelaev18038812m.g,Xelaev18038812m.g
488590,Xelaev18038813m.g,lhfpl1.L
488597,Xelaev18038814m.g,Xelaev18038814m.g
488601,Xelaev18038815m.g,Xelaev18038815m.g
488615,Xelaev18038816m.g,Xelaev18038816m.g
488629,Xelaev18038817m.g,zbtb24.L
488642,Xelaev18038818m.g,amot.L
488666,Xelaev18038819m.g,Xelaev18038819m.g
488668,Xelaev18038820m.g,atg4a.L
488694,Xelaev18038821m.g,psmd10.L
488704,Xelaev18038822m.g,vsig1.L
488718,Xelaev18038823m.g,apln.L
488723,Xelaev18038824m.g,ocrl.L
488771,Xelaev18038825m.g,tnmd.L
488785,Xelaev18038826m.g,Xelaev18038826m.g
488786,Xelaev18038827m.g,Xelaev18038827m.g
488794,Xelaev18038828m.g,Xelaev18038828m.g
488796,Xelaev18038829m.g,Xelaev18038829m.g
488799,Xelaev18038830m.g,Xetrov90020465m.L
488802,Xelaev18038831m.g,Xelaev18038831m.g
488804,Xelaev18038832m.g,Xetrov90020468m.L
488807,Xelaev18038833m.g,diaph2.L
488820,Xelaev18038834m.g,Xelaev18038834m.g
488822,Xelaev18038835m.g,Xelaev18038835m.g
488824,Xelaev18038836m.g,Xelaev18038836m.g
488825,Xelaev18038837m.g,Xelaev18038837m.g
488826,Xelaev18038838m.g,LOC100485160.L
488828,Xelaev18038839m.g,bcorl1.L
488856,Xelaev18038840m.g,thrsp.L
488859,Xelaev18038841m.g,tspan6.L
488874,Xelaev18038842m.g,sox3.L
